Date,Close,Volume,Year,Month,Close_Lag1,Volume_Lag1,Close_Change,Volume_Change,Cluster
2013-11-08,28200,13681350,2013,11,28740.0,13006800.0,-540.0,674550.0,3
2013-11-11,28560,8563850,2013,11,28200.0,13681350.0,360.0,-5117500.0,0
2013-11-12,29120,9784900,2013,11,28560.0,8563850.0,560.0,1221050.0,2
2013-11-13,28380,9995200,2013,11,29120.0,9784900.0,-740.0,210300.0,3
2013-11-14,28480,10132150,2013,11,28380.0,9995200.0,100.0,136950.0,0
2013-11-15,29240,8339250,2013,11,28480.0,10132150.0,760.0,-1792900.0,2
2013-11-18,29480,6386800,2013,11,29240.0,8339250.0,240.0,-1952450.0,0
2013-11-19,29780,8183550,2013,11,29480.0,6386800.0,300.0,1796750.0,2
2013-11-20,29400,8178150,2013,11,29780.0,8183550.0,-380.0,-5400.0,3
2013-11-21,28800,9019800,2013,11,29400.0,8178150.0,-600.0,841650.0,3
2013-11-22,29000,8574600,2013,11,28800.0,9019800.0,200.0,-445200.0,0
2013-11-25,29300,6615300,2013,11,29000.0,8574600.0,300.0,-1959300.0,0
2013-11-26,29580,8586250,2013,11,29300.0,6615300.0,280.0,1970950.0,2
2013-11-27,29400,9351700,2013,11,29580.0,8586250.0,-180.0,765450.0,0
2013-11-28,29880,10644900,2013,11,29400.0,9351700.0,480.0,1293200.0,2
2013-11-29,29880,6752200,2013,11,29880.0,10644900.0,0.0,-3892700.0,0
2013-12-02,29340,7487800,2013,12,29880.0,6752200.0,-540.0,735600.0,3
2013-12-03,29220,7798600,2013,12,29340.0,7487800.0,-120.0,310800.0,0
2013-12-04,28640,10844000,2013,12,29220.0,7798600.0,-580.0,3045400.0,3
2013-12-05,28800,10479650,2013,12,28640.0,10844000.0,160.0,-364350.0,0
2013-12-06,28560,9147450,2013,12,28800.0,10479650.0,-240.0,-1332200.0,0
2013-12-09,29080,6996900,2013,12,28560.0,9147450.0,520.0,-2150550.0,2
2013-12-10,28800,7755600,2013,12,29080.0,6996900.0,-280.0,758700.0,0
2013-12-11,28400,10629150,2013,12,28800.0,7755600.0,-400.0,2873550.0,3
2013-12-12,28200,14962050,2013,12,28400.0,10629150.0,-200.0,4332900.0,0
2013-12-13,27800,10053250,2013,12,28200.0,14962050.0,-400.0,-4908800.0,0
2013-12-16,28000,8954400,2013,12,27800.0,10053250.0,200.0,-1098850.0,0
2013-12-17,27900,7762400,2013,12,28000.0,8954400.0,-100.0,-1192000.0,0
2013-12-18,28020,10899200,2013,12,27900.0,7762400.0,120.0,3136800.0,0
2013-12-19,28540,10552400,2013,12,28020.0,10899200.0,520.0,-346800.0,2
2013-12-20,28540,8407400,2013,12,28540.0,10552400.0,0.0,-2145000.0,0
2013-12-23,28660,10639200,2013,12,28540.0,8407400.0,120.0,2231800.0,0
2013-12-24,28300,10980350,2013,12,28660.0,10639200.0,-360.0,341150.0,0
2013-12-26,28160,12307800,2013,12,28300.0,10980350.0,-140.0,1327450.0,0
2013-12-27,27920,10510000,2013,12,28160.0,12307800.0,-240.0,-1797800.0,0
2013-12-30,27440,16908100,2013,12,27920.0,10510000.0,-480.0,6398100.0,3
2014-01-02,26180,31025000,2014,1,27440.0,16908100.0,-1260.0,14116900.0,1
2014-01-03,25920,26496600,2014,1,26180.0,31025000.0,-260.0,-4528400.0,0
2014-01-06,26140,19735800,2014,1,25920.0,26496600.0,220.0,-6760800.0,0
2014-01-07,26080,19763200,2014,1,26140.0,19735800.0,-60.0,27400.0,0
2014-01-08,25820,20474650,2014,1,26080.0,19763200.0,-260.0,711450.0,0
2014-01-09,25500,21250950,2014,1,25820.0,20474650.0,-320.0,776300.0,0
2014-01-10,25440,18189150,2014,1,25500.0,21250950.0,-60.0,-3061800.0,0
2014-01-13,25900,16449350,2014,1,25440.0,18189150.0,460.0,-1739800.0,0
2014-01-14,26260,14716650,2014,1,25900.0,16449350.0,360.0,-1732700.0,0
2014-01-15,25980,11747450,2014,1,26260.0,14716650.0,-280.0,-2969200.0,0
2014-01-16,26020,9752450,2014,1,25980.0,11747450.0,40.0,-1995000.0,0
2014-01-17,25840,12774250,2014,1,26020.0,9752450.0,-180.0,3021800.0,0
2014-01-20,26320,8682800,2014,1,25840.0,12774250.0,480.0,-4091450.0,0
2014-01-21,26480,7562300,2014,1,26320.0,8682800.0,160.0,-1120500.0,0
2014-01-22,26560,10826500,2014,1,26480.0,7562300.0,80.0,3264200.0,0
2014-01-23,25980,10336950,2014,1,26560.0,10826500.0,-580.0,-489550.0,3
2014-01-24,26140,14001750,2014,1,25980.0,10336950.0,160.0,3664800.0,0
2014-01-27,25840,13346300,2014,1,26140.0,14001750.0,-300.0,-655450.0,0
2014-01-28,25660,11701350,2014,1,25840.0,13346300.0,-180.0,-1644950.0,0
2014-01-29,25600,19181850,2014,1,25660.0,11701350.0,-60.0,7480500.0,0
2014-02-03,25440,16259200,2014,2,25600.0,19181850.0,-160.0,-2922650.0,0
2014-02-04,24980,16033000,2014,2,25440.0,16259200.0,-460.0,-226200.0,0
2014-02-05,24740,14926650,2014,2,24980.0,16033000.0,-240.0,-1106350.0,0
2014-02-06,25180,15197450,2014,2,24740.0,14926650.0,440.0,270800.0,0
2014-02-07,25500,9943600,2014,2,25180.0,15197450.0,320.0,-5253850.0,0
2014-02-10,25540,7799650,2014,2,25500.0,9943600.0,40.0,-2143950.0,0
2014-02-11,26220,12684000,2014,2,25540.0,7799650.0,680.0,4884350.0,2
2014-02-12,26140,10027400,2014,2,26220.0,12684000.0,-80.0,-2656600.0,0
2014-02-13,25960,5838450,2014,2,26140.0,10027400.0,-180.0,-4188950.0,0
2014-02-14,26020,6220750,2014,2,25960.0,5838450.0,60.0,382300.0,0
2014-02-17,25700,9386650,2014,2,26020.0,6220750.0,-320.0,3165900.0,0
2014-02-18,25900,5910650,2014,2,25700.0,9386650.0,200.0,-3476000.0,0
2014-02-19,25800,6179750,2014,2,25900.0,5910650.0,-100.0,269100.0,0
2014-02-20,25720,9543300,2014,2,25800.0,6179750.0,-80.0,3363550.0,0
2014-02-21,26600,14346200,2014,2,25720.0,9543300.0,880.0,4802900.0,2
2014-02-24,26560,7425050,2014,2,26600.0,14346200.0,-40.0,-6921150.0,0
2014-02-25,26680,8785300,2014,2,26560.0,7425050.0,120.0,1360250.0,0
2014-02-26,26840,12918050,2014,2,26680.0,8785300.0,160.0,4132750.0,0
2014-02-27,26820,7891350,2014,2,26840.0,12918050.0,-20.0,-5026700.0,0
2014-02-28,26980,14232350,2014,2,26820.0,7891350.0,160.0,6341000.0,0
2014-03-03,26500,12104150,2014,3,26980.0,14232350.0,-480.0,-2128200.0,0
2014-03-04,26300,7900150,2014,3,26500.0,12104150.0,-200.0,-4204000.0,0
2014-03-05,26600,7491500,2014,3,26300.0,7900150.0,300.0,-408650.0,0
2014-03-06,26520,8616750,2014,3,26600.0,7491500.0,-80.0,1125250.0,0
2014-03-07,26780,7548650,2014,3,26520.0,8616750.0,260.0,-1068100.0,0
2014-03-10,26400,8657600,2014,3,26780.0,7548650.0,-380.0,1108950.0,0
2014-03-11,26440,9079800,2014,3,26400.0,8657600.0,40.0,422200.0,0
2014-03-12,25880,12579250,2014,3,26440.0,9079800.0,-560.0,3499450.0,3
2014-03-13,25800,11750200,2014,3,25880.0,12579250.0,-80.0,-829050.0,0
2014-03-14,25500,10836800,2014,3,25800.0,11750200.0,-300.0,-913400.0,0
2014-03-17,25320,8820000,2014,3,25500.0,10836800.0,-180.0,-2016800.0,0
2014-03-18,25560,11045600,2014,3,25320.0,8820000.0,240.0,2225600.0,0
2014-03-19,25380,7638550,2014,3,25560.0,11045600.0,-180.0,-3407050.0,0
2014-03-20,25240,5939400,2014,3,25380.0,7638550.0,-140.0,-1699150.0,0
2014-03-21,25460,8321300,2014,3,25240.0,5939400.0,220.0,2381900.0,0
2014-03-24,25460,7073900,2014,3,25460.0,8321300.0,0.0,-1247400.0,0
2014-03-25,24940,13625000,2014,3,25460.0,7073900.0,-520.0,6551100.0,3
2014-03-26,25700,17444700,2014,3,24940.0,13625000.0,760.0,3819700.0,2
2014-03-27,26660,20877850,2014,3,25700.0,17444700.0,960.0,3433150.0,2
2014-03-28,26700,10648700,2014,3,26660.0,20877850.0,40.0,-10229150.0,0
2014-03-31,26860,13259850,2014,3,26700.0,10648700.0,160.0,2611150.0,0
2014-04-01,26780,11081000,2014,4,26860.0,13259850.0,-80.0,-2178850.0,0
2014-04-02,27140,13100050,2014,4,26780.0,11081000.0,360.0,2019050.0,0
2014-04-03,27800,19098800,2014,4,27140.0,13100050.0,660.0,5998750.0,2
2014-04-04,27600,18400350,2014,4,27800.0,19098800.0,-200.0,-698450.0,0
2014-04-07,27940,10761750,2014,4,27600.0,18400350.0,340.0,-7638600.0,0
2014-04-08,27880,10608200,2014,4,27940.0,10761750.0,-60.0,-153550.0,0
2014-04-09,27420,16061600,2014,4,27880.0,10608200.0,-460.0,5453400.0,3
2014-04-10,27600,9999200,2014,4,27420.0,16061600.0,180.0,-6062400.0,0
2014-04-11,27300,10659350,2014,4,27600.0,9999200.0,-300.0,660150.0,0
2014-04-14,27400,10586000,2014,4,27300.0,10659350.0,100.0,-73350.0,0
2014-04-15,27400,10969800,2014,4,27400.0,10586000.0,0.0,383800.0,0
2014-04-16,27600,9308550,2014,4,27400.0,10969800.0,200.0,-1661250.0,0
2014-04-17,27400,7241650,2014,4,27600.0,9308550.0,-200.0,-2066900.0,0
2014-04-18,27560,9518350,2014,4,27400.0,7241650.0,160.0,2276700.0,0
2014-04-21,27600,3299250,2014,4,27560.0,9518350.0,40.0,-6219100.0,0
2014-04-22,27500,6084300,2014,4,27600.0,3299250.0,-100.0,2785050.0,0
2014-04-23,27780,9500750,2014,4,27500.0,6084300.0,280.0,3416450.0,0
2014-04-24,28140,10546200,2014,4,27780.0,9500750.0,360.0,1045450.0,0
2014-04-25,27980,15269800,2014,4,28140.0,10546200.0,-160.0,4723600.0,0
2014-04-28,27760,9431450,2014,4,27980.0,15269800.0,-220.0,-5838350.0,0
2014-04-29,27200,10909200,2014,4,27760.0,9431450.0,-560.0,1477750.0,3
2014-04-30,26860,15047300,2014,4,27200.0,10909200.0,-340.0,4138100.0,3
2014-05-02,26920,14943350,2014,5,26860.0,15047300.0,60.0,-103950.0,0
2014-05-07,26880,14189700,2014,5,26920.0,14943350.0,-40.0,-753650.0,0
2014-05-08,27000,16281900,2014,5,26880.0,14189700.0,120.0,2092200.0,0
2014-05-09,26700,13157050,2014,5,27000.0,16281900.0,-300.0,-3124850.0,0
2014-05-12,27760,15944800,2014,5,26700.0,13157050.0,1060.0,2787750.0,2
2014-05-13,28000,12107400,2014,5,27760.0,15944800.0,240.0,-3837400.0,0
2014-05-14,28300,11103750,2014,5,28000.0,12107400.0,300.0,-1003650.0,0
2014-05-15,28200,6806700,2014,5,28300.0,11103750.0,-100.0,-4297050.0,0
2014-05-16,28560,15856500,2014,5,28200.0,6806700.0,360.0,9049800.0,2
2014-05-19,28960,19281050,2014,5,28560.0,15856500.0,400.0,3424550.0,2
2014-05-20,29020,16007300,2014,5,28960.0,19281050.0,60.0,-3273750.0,0
2014-05-21,28820,10842500,2014,5,29020.0,16007300.0,-200.0,-5164800.0,0
2014-05-22,28520,9540000,2014,5,28820.0,10842500.0,-300.0,-1302500.0,0
2014-05-23,28560,8511650,2014,5,28520.0,9540000.0,40.0,-1028350.0,0
2014-05-26,28440,3735600,2014,5,28560.0,8511650.0,-120.0,-4776050.0,0
2014-05-27,28140,4748400,2014,5,28440.0,3735600.0,-300.0,1012800.0,0
2014-05-28,28660,9200950,2014,5,28140.0,4748400.0,520.0,4452550.0,2
2014-05-29,29200,12521500,2014,5,28660.0,9200950.0,540.0,3320550.0,2
2014-05-30,28860,15831050,2014,5,29200.0,12521500.0,-340.0,3309550.0,3
2014-06-02,29100,7439450,2014,6,28860.0,15831050.0,240.0,-8391600.0,0
2014-06-03,29400,17234250,2014,6,29100.0,7439450.0,300.0,9794800.0,2
2014-06-05,29140,13507050,2014,6,29400.0,17234250.0,-260.0,-3727200.0,0
2014-06-09,28180,22269600,2014,6,29140.0,13507050.0,-960.0,8762550.0,3
2014-06-10,28720,9214100,2014,6,28180.0,22269600.0,540.0,-13055500.0,0
2014-06-11,28440,8625750,2014,6,28720.0,9214100.0,-280.0,-588350.0,0
2014-06-12,28260,12943150,2014,6,28440.0,8625750.0,-180.0,4317400.0,0
2014-06-13,27340,18589050,2014,6,28260.0,12943150.0,-920.0,5645900.0,3
2014-06-16,27480,15319950,2014,6,27340.0,18589050.0,140.0,-3269100.0,0
2014-06-17,27480,13476750,2014,6,27480.0,15319950.0,0.0,-1843200.0,0
2014-06-18,27160,11044350,2014,6,27480.0,13476750.0,-320.0,-2432400.0,0
2014-06-19,26460,22339700,2014,6,27160.0,11044350.0,-700.0,11295350.0,3
2014-06-20,26020,23902650,2014,6,26460.0,22339700.0,-440.0,1562950.0,0
2014-06-23,26440,12488250,2014,6,26020.0,23902650.0,420.0,-11414400.0,0
2014-06-24,26900,11890850,2014,6,26440.0,12488250.0,460.0,-597400.0,0
2014-06-25,26400,10231900,2014,6,26900.0,11890850.0,-500.0,-1658950.0,0
2014-06-26,26500,12765300,2014,6,26400.0,10231900.0,100.0,2533400.0,0
2014-06-27,26220,8953050,2014,6,26500.0,12765300.0,-280.0,-3812250.0,0
2014-06-30,26440,8881050,2014,6,26220.0,8953050.0,220.0,-72000.0,0
2014-07-01,26200,8725400,2014,7,26440.0,8881050.0,-240.0,-155650.0,0
2014-07-02,26600,11139250,2014,7,26200.0,8725400.0,400.0,2413850.0,0
2014-07-03,26360,8543050,2014,7,26600.0,11139250.0,-240.0,-2596200.0,0
2014-07-04,26120,5978850,2014,7,26360.0,8543050.0,-240.0,-2564200.0,0
2014-07-07,25840,9437050,2014,7,26120.0,5978850.0,-280.0,3458200.0,0
2014-07-08,25900,12073200,2014,7,25840.0,9437050.0,60.0,2636150.0,0
2014-07-09,26160,11829900,2014,7,25900.0,12073200.0,260.0,-243300.0,0
2014-07-10,26120,8960200,2014,7,26160.0,11829900.0,-40.0,-2869700.0,0
2014-07-11,25680,10779600,2014,7,26120.0,8960200.0,-440.0,1819400.0,0
2014-07-14,25720,7082150,2014,7,25680.0,10779600.0,40.0,-3697450.0,0
2014-07-15,26400,11976050,2014,7,25720.0,7082150.0,680.0,4893900.0,2
2014-07-16,26420,9114200,2014,7,26400.0,11976050.0,20.0,-2861850.0,0
2014-07-17,26600,10922700,2014,7,26420.0,9114200.0,180.0,1808500.0,0
2014-07-18,26860,9742650,2014,7,26600.0,10922700.0,260.0,-1180050.0,0
2014-07-21,27060,8059950,2014,7,26860.0,9742650.0,200.0,-1682700.0,0
2014-07-22,26960,6300950,2014,7,27060.0,8059950.0,-100.0,-1759000.0,0
2014-07-23,26760,6417300,2014,7,26960.0,6300950.0,-200.0,116350.0,0
2014-07-24,27100,8051700,2014,7,26760.0,6417300.0,340.0,1634400.0,0
2014-07-25,27100,8790150,2014,7,27100.0,8051700.0,0.0,738450.0,0
2014-07-28,27160,8992550,2014,7,27100.0,8790150.0,60.0,202400.0,0
2014-07-29,27720,12809300,2014,7,27160.0,8992550.0,560.0,3816750.0,2
2014-07-30,27900,17359450,2014,7,27720.0,12809300.0,180.0,4550150.0,0
2014-07-31,26860,24351350,2014,7,27900.0,17359450.0,-1040.0,6991900.0,3
2014-08-01,25840,28231050,2014,8,26860.0,24351350.0,-1020.0,3879700.0,3
2014-08-04,26340,12066750,2014,8,25840.0,28231050.0,500.0,-16164300.0,0
2014-08-05,26320,8626450,2014,8,26340.0,12066750.0,-20.0,-3440300.0,0
2014-08-06,26000,10830100,2014,8,26320.0,8626450.0,-320.0,2203650.0,0
2014-08-07,25800,9527250,2014,8,26000.0,10830100.0,-200.0,-1302850.0,0
2014-08-08,25000,20621450,2014,8,25800.0,9527250.0,-800.0,11094200.0,3
2014-08-11,25400,18619250,2014,8,25000.0,20621450.0,400.0,-2002200.0,0
2014-08-12,25320,8995700,2014,8,25400.0,18619250.0,-80.0,-9623550.0,0
2014-08-13,25280,12845000,2014,8,25320.0,8995700.0,-40.0,3849300.0,0
2014-08-14,25220,10447350,2014,8,25280.0,12845000.0,-60.0,-2397650.0,0
2014-08-18,25000,10518950,2014,8,25220.0,10447350.0,-220.0,71600.0,0
2014-08-19,25080,10044400,2014,8,25000.0,10518950.0,80.0,-474550.0,0
2014-08-20,25220,9430600,2014,8,25080.0,10044400.0,140.0,-613800.0,0
2014-08-21,24700,17105400,2014,8,25220.0,9430600.0,-520.0,7674800.0,3
2014-08-22,24940,8407650,2014,8,24700.0,17105400.0,240.0,-8697750.0,0
2014-08-25,24560,11577200,2014,8,24940.0,8407650.0,-380.0,3169550.0,0
2014-08-26,24440,10719450,2014,8,24560.0,11577200.0,-120.0,-857750.0,0
2014-08-27,24600,12171000,2014,8,24440.0,10719450.0,160.0,1451550.0,0
2014-08-28,24840,10311850,2014,8,24600.0,12171000.0,240.0,-1859150.0,0
2014-08-29,24680,14558250,2014,8,24840.0,10311850.0,-160.0,4246400.0,0
2014-09-01,24520,5664050,2014,9,24680.0,14558250.0,-160.0,-8894200.0,0
2014-09-02,23880,15899600,2014,9,24520.0,5664050.0,-640.0,10235550.0,3
2014-09-03,23780,21238750,2014,9,23880.0,15899600.0,-100.0,5339150.0,1
2014-09-04,24200,12099950,2014,9,23780.0,21238750.0,420.0,-9138800.0,0
2014-09-05,24020,10770400,2014,9,24200.0,12099950.0,-180.0,-1329550.0,0
2014-09-11,23840,23309200,2014,9,24020.0,10770400.0,-180.0,12538800.0,1
2014-09-12,24020,10872350,2014,9,23840.0,23309200.0,180.0,-12436850.0,0
2014-09-15,24000,7161500,2014,9,24020.0,10872350.0,-20.0,-3710850.0,0
2014-09-16,24120,7092400,2014,9,24000.0,7161500.0,120.0,-69100.0,0
2014-09-17,24520,7545750,2014,9,24120.0,7092400.0,400.0,453350.0,0
2014-09-18,24200,9476750,2014,9,24520.0,7545750.0,-320.0,1931000.0,0
2014-09-19,24200,13435050,2014,9,24200.0,9476750.0,0.0,3958300.0,0
2014-09-22,23760,16022100,2014,9,24200.0,13435050.0,-440.0,2587050.0,0
2014-09-23,23220,19541400,2014,9,23760.0,16022100.0,-540.0,3519300.0,3
2014-09-24,23000,15789200,2014,9,23220.0,19541400.0,-220.0,-3752200.0,0
2014-09-25,23120,19414500,2014,9,23000.0,15789200.0,120.0,3625300.0,0
2014-09-26,23700,12413550,2014,9,23120.0,19414500.0,580.0,-7000950.0,0
2014-09-29,23900,9401000,2014,9,23700.0,12413550.0,200.0,-3012550.0,0
2014-09-30,23680,12379300,2014,9,23900.0,9401000.0,-220.0,2978300.0,0
2014-10-01,23120,11929800,2014,10,23680.0,12379300.0,-560.0,-449500.0,0
2014-10-02,22820,12732750,2014,10,23120.0,11929800.0,-300.0,802950.0,0
2014-10-06,23020,21252900,2014,10,22820.0,12732750.0,200.0,8520150.0,1
2014-10-07,23240,10149150,2014,10,23020.0,21252900.0,220.0,-11103750.0,0
2014-10-08,22600,14720550,2014,10,23240.0,10149150.0,-640.0,4571400.0,3
2014-10-10,22100,21837450,2014,10,22600.0,14720550.0,-500.0,7116900.0,1
2014-10-13,22160,11344750,2014,10,22100.0,21837450.0,60.0,-10492700.0,0
2014-10-14,22540,16572550,2014,10,22160.0,11344750.0,380.0,5227800.0,0
2014-10-15,22500,14143600,2014,10,22540.0,16572550.0,-40.0,-2428950.0,0
2014-10-16,22300,15148300,2014,10,22500.0,14143600.0,-200.0,1004700.0,0
2014-10-17,21780,16281750,2014,10,22300.0,15148300.0,-520.0,1133450.0,0
2014-10-20,22120,9476750,2014,10,21780.0,16281750.0,340.0,-6805000.0,0
2014-10-21,21660,11766050,2014,10,22120.0,9476750.0,-460.0,2289300.0,0
2014-10-22,22080,11127700,2014,10,21660.0,11766050.0,420.0,-638350.0,0
2014-10-23,21880,8505900,2014,10,22080.0,11127700.0,-200.0,-2621800.0,0
2014-10-24,22240,8378450,2014,10,21880.0,8505900.0,360.0,-127450.0,0
2014-10-27,21900,8388600,2014,10,22240.0,8378450.0,-340.0,10150.0,0
2014-10-28,21820,6243850,2014,10,21900.0,8388600.0,-80.0,-2144750.0,0
2014-10-29,22600,13726100,2014,10,21820.0,6243850.0,780.0,7482250.0,2
2014-10-30,23620,24566950,2014,10,22600.0,13726100.0,1020.0,10840850.0,1
2014-10-31,24880,38623150,2014,10,23620.0,24566950.0,1260.0,14056200.0,1
2014-11-03,24700,13475800,2014,11,24880.0,38623150.0,-180.0,-25147350.0,0
2014-11-04,24340,13000300,2014,11,24700.0,13475800.0,-360.0,-475500.0,0
2014-11-05,24040,10162150,2014,11,24340.0,13000300.0,-300.0,-2838150.0,0
2014-11-06,24080,8570150,2014,11,24040.0,10162150.0,40.0,-1592000.0,0
2014-11-07,24120,6030200,2014,11,24080.0,8570150.0,40.0,-2539950.0,0
2014-11-10,25360,19202900,2014,11,24120.0,6030200.0,1240.0,13172700.0,2
2014-11-11,24620,12141400,2014,11,25360.0,19202900.0,-740.0,-7061500.0,0
2014-11-12,24600,9079600,2014,11,24620.0,12141400.0,-20.0,-3061800.0,0
2014-11-13,24000,11547150,2014,11,24600.0,9079600.0,-600.0,2467550.0,3
2014-11-14,23880,10621750,2014,11,24000.0,11547150.0,-120.0,-925400.0,0
2014-11-17,24100,9693950,2014,11,23880.0,10621750.0,220.0,-927800.0,0
2014-11-18,24400,10754700,2014,11,24100.0,9693950.0,300.0,1060750.0,0
2014-11-19,24360,12502750,2014,11,24400.0,10754700.0,-40.0,1748050.0,0
2014-11-20,24200,10024150,2014,11,24360.0,12502750.0,-160.0,-2478600.0,0
2014-11-21,24460,12336350,2014,11,24200.0,10024150.0,260.0,2312200.0,0
2014-11-24,24400,10284300,2014,11,24460.0,12336350.0,-60.0,-2052050.0,0
2014-11-25,23800,17811050,2014,11,24400.0,10284300.0,-600.0,7526750.0,3
2014-11-26,24020,12287900,2014,11,23800.0,17811050.0,220.0,-5523150.0,0
2014-11-27,25280,44377800,2014,11,24020.0,12287900.0,1260.0,32089900.0,1
2014-11-28,25740,9844550,2014,11,25280.0,44377800.0,460.0,-34533250.0,0
2014-12-01,25900,12866850,2014,12,25740.0,9844550.0,160.0,3022300.0,0
2014-12-02,25900,9222700,2014,12,25900.0,12866850.0,0.0,-3644150.0,0
2014-12-03,25960,9735500,2014,12,25900.0,9222700.0,60.0,512800.0,0
2014-12-04,26000,8871350,2014,12,25960.0,9735500.0,40.0,-864150.0,0
2014-12-05,26040,5637800,2014,12,26000.0,8871350.0,40.0,-3233550.0,0
2014-12-08,26380,7916550,2014,12,26040.0,5637800.0,340.0,2278750.0,0
2014-12-09,26980,13553100,2014,12,26380.0,7916550.0,600.0,5636550.0,2
2014-12-10,26340,15977800,2014,12,26980.0,13553100.0,-640.0,2424700.0,3
2014-12-11,26100,20490850,2014,12,26340.0,15977800.0,-240.0,4513050.0,0
2014-12-12,25720,14397250,2014,12,26100.0,20490850.0,-380.0,-6093600.0,0
2014-12-15,25460,14337950,2014,12,25720.0,14397250.0,-260.0,-59300.0,0
2014-12-16,25580,12894750,2014,12,25460.0,14337950.0,120.0,-1443200.0,0
2014-12-17,25320,13088650,2014,12,25580.0,12894750.0,-260.0,193900.0,0
2014-12-18,25320,11808250,2014,12,25320.0,13088650.0,0.0,-1280400.0,0
2014-12-19,26560,18356500,2014,12,25320.0,11808250.0,1240.0,6548250.0,2
2014-12-22,26900,17943850,2014,12,26560.0,18356500.0,340.0,-412650.0,0
2014-12-23,26780,10976350,2014,12,26900.0,17943850.0,-120.0,-6967500.0,0
2014-12-24,26860,6257000,2014,12,26780.0,10976350.0,80.0,-4719350.0,0
2014-12-26,27040,11488100,2014,12,26860.0,6257000.0,180.0,5231100.0,0
2014-12-29,26580,9637450,2014,12,27040.0,11488100.0,-460.0,-1850650.0,0
2014-12-30,26540,10649100,2014,12,26580.0,9637450.0,-40.0,1011650.0,0
2015-01-02,26600,8774950,2015,1,26540.0,10649100.0,60.0,-1874150.0,0
2015-01-05,26660,10139500,2015,1,26600.0,8774950.0,60.0,1364550.0,0
2015-01-06,25900,15235500,2015,1,26660.0,10139500.0,-760.0,5096000.0,3
2015-01-07,26140,14322750,2015,1,25900.0,15235500.0,240.0,-912750.0,0
2015-01-08,26280,14477600,2015,1,26140.0,14322750.0,140.0,154850.0,0
2015-01-09,26280,9312400,2015,1,26280.0,14477600.0,0.0,-5165200.0,0
2015-01-12,26320,8325400,2015,1,26280.0,9312400.0,40.0,-987000.0,0
2015-01-13,26780,12293400,2015,1,26320.0,8325400.0,460.0,3968000.0,2
2015-01-14,26900,14332250,2015,1,26780.0,12293400.0,120.0,2038850.0,0
2015-01-15,26680,14103900,2015,1,26900.0,14332250.0,-220.0,-228350.0,0
2015-01-16,26320,13568500,2015,1,26680.0,14103900.0,-360.0,-535400.0,0
2015-01-19,26860,6672950,2015,1,26320.0,13568500.0,540.0,-6895550.0,0
2015-01-20,27440,13278050,2015,1,26860.0,6672950.0,580.0,6605100.0,2
2015-01-21,27900,16612650,2015,1,27440.0,13278050.0,460.0,3334600.0,2
2015-01-22,27560,17957700,2015,1,27900.0,16612650.0,-340.0,1345050.0,0
2015-01-23,27720,12858750,2015,1,27560.0,17957700.0,160.0,-5098950.0,0
2015-01-26,27780,10153500,2015,1,27720.0,12858750.0,60.0,-2705250.0,0
2015-01-27,28000,9957200,2015,1,27780.0,10153500.0,220.0,-196300.0,0
2015-01-28,27560,10831500,2015,1,28000.0,9957200.0,-440.0,874300.0,3
2015-01-29,27200,13702250,2015,1,27560.0,10831500.0,-360.0,2870750.0,3
2015-01-30,27300,16110000,2015,1,27200.0,13702250.0,100.0,2407750.0,0
2015-02-02,27360,10521000,2015,2,27300.0,16110000.0,60.0,-5589000.0,0
2015-02-03,27320,5654400,2015,2,27360.0,10521000.0,-40.0,-4866600.0,0
2015-02-04,27180,9328900,2015,2,27320.0,5654400.0,-140.0,3674500.0,0
2015-02-05,27160,6770400,2015,2,27180.0,9328900.0,-20.0,-2558500.0,0
2015-02-06,27440,8005050,2015,2,27160.0,6770400.0,280.0,1234650.0,0
2015-02-09,27900,8693500,2015,2,27440.0,8005050.0,460.0,688450.0,2
2015-02-10,27560,6519350,2015,2,27900.0,8693500.0,-340.0,-2174150.0,0
2015-02-11,27100,9973800,2015,2,27560.0,6519350.0,-460.0,3454450.0,3
2015-02-12,26880,10748200,2015,2,27100.0,9973800.0,-220.0,774400.0,0
2015-02-13,27220,6522900,2015,2,26880.0,10748200.0,340.0,-4225300.0,0
2015-02-16,27480,6226500,2015,2,27220.0,6522900.0,260.0,-296400.0,0
2015-02-17,27540,5745000,2015,2,27480.0,6226500.0,60.0,-481500.0,0
2015-02-23,27340,15301800,2015,2,27540.0,5745000.0,-200.0,9556800.0,3
2015-02-24,27340,10863250,2015,2,27340.0,15301800.0,0.0,-4438550.0,0
2015-02-25,27580,8374250,2015,2,27340.0,10863250.0,240.0,-2489000.0,0
2015-02-26,27500,8179150,2015,2,27580.0,8374250.0,-80.0,-195100.0,0
2015-02-27,27140,13009400,2015,2,27500.0,8179150.0,-360.0,4830250.0,3
2015-03-02,28460,21805600,2015,3,27140.0,13009400.0,1320.0,8796200.0,2
2015-03-03,28360,13748800,2015,3,28460.0,21805600.0,-100.0,-8056800.0,0
2015-03-04,28740,11603100,2015,3,28360.0,13748800.0,380.0,-2145700.0,0
2015-03-05,28440,9615600,2015,3,28740.0,11603100.0,-300.0,-1987500.0,0
2015-03-06,28840,11733500,2015,3,28440.0,9615600.0,400.0,2117900.0,2
2015-03-09,28400,7814600,2015,3,28840.0,11733500.0,-440.0,-3918900.0,0
